speciesId,species_legacy_id,species_lsid,family,genus,species,subspecies,author,year,parentheses,distribution,validSpeciesId,taxonStatus
47208,40584,urn:lsid:nmbe.ch:spidersp:030219,Thomisidae,Cetratus,annulatus,,Kulczyński,1911,0,"New Guinea",,VALID
47209,40585,urn:lsid:nmbe.ch:spidersp:030220,Thomisidae,Coenypha,edwardsi,,Nicolet,1849,1,"Chile, Argentina",,VALID
47210,40586,urn:lsid:nmbe.ch:spidersp:030221,Thomisidae,Coenypha,fasciata,,Mello-Leitão,1926,0,Chile,47209,SYNONYM
47211,40587,urn:lsid:nmbe.ch:spidersp:030222,Thomisidae,Coenypha,fuliginosa,,Nicolet,1849,1,Chile,47209,SYNONYM
47212,40588,urn:lsid:nmbe.ch:spidersp:030223,Thomisidae,Coenypha,lucasi,,Nicolet,1849,1,Chile,47209,SYNONYM
47213,40589,urn:lsid:nmbe.ch:spidersp:030224,Thomisidae,Coriarachne,brunneipes,,Banks,1893,0,"Alaska, Canada, USA ",,VALID
47214,40590,urn:lsid:nmbe.ch:spidersp:030225,Thomisidae,Coriarachne,depressa,,"C. L. Koch",1837,1,"Europe, Turkey, Caucasus, Russia (Europe to Far East), Central Asia",,VALID
47215,40591,urn:lsid:nmbe.ch:spidersp:030226,Thomisidae,Coriarachne,fulvipes,,Karsch,1879,1,"Korea, Japan",,VALID
47216,40592,urn:lsid:nmbe.ch:spidersp:030227,Thomisidae,Coriarachne,melancholica,,Simon,1880,0,China,,VALID
47217,40593,urn:lsid:nmbe.ch:spidersp:030228,Thomisidae,Pycnaxis,nigrostriata,,Simon,1886,1,Vietnam,,VALID
47218,40594,urn:lsid:nmbe.ch:spidersp:030229,Thomisidae,Corynethrix,obscura,,"L. Koch",1876,0,"Australia (Queensland, New South Wales)",,VALID
47219,40595,urn:lsid:nmbe.ch:spidersp:030833,Thomisidae,Cozyptila,blackwalli,,Simon,1875,1,Europe,,VALID
47220,40596,urn:lsid:nmbe.ch:spidersp:040713,Thomisidae,Cozyptila,guseinovorum,,"Marusik & Kovblyuk",2005,0,"Ukraine, Russia (Europe), Turkey, Caucasus",,VALID
47221,40597,urn:lsid:nmbe.ch:spidersp:040714,Thomisidae,Cozyptila,thaleri,,"Marusik & Kovblyuk",2005,0,"Greece, Turkey, Ukraine",47912,SYNONYM
47222,40598,urn:lsid:nmbe.ch:spidersp:030233,Thomisidae,Cymbacha,cerea,,"L. Koch",1876,0,"Australia (Queensland)",,VALID
47223,40599,urn:lsid:nmbe.ch:spidersp:030234,Thomisidae,Cymbacha,festiva,,"L. Koch",1874,0,"Australia (Queensland, New South Wales)",,VALID
47224,40600,urn:lsid:nmbe.ch:spidersp:030235,Thomisidae,Cymbacha,ocellata,,"L. Koch",1874,0,"Australia (Queensland)",,VALID
47225,40601,urn:lsid:nmbe.ch:spidersp:030236,Thomisidae,Cymbacha,saucia,,"L. Koch",1874,0,"New Guinea, Australia (Queensland)",,VALID
47226,40602,urn:lsid:nmbe.ch:spidersp:030237,Thomisidae,Cymbacha,setosa,,"L. Koch",1874,0,"Australia (Queensland)",,VALID
47227,40603,urn:lsid:nmbe.ch:spidersp:030238,Thomisidae,Cymbacha,similis,,"L. Koch",1876,0,"Australia (New South Wales, Tasmania)",,VALID
47228,40604,urn:lsid:nmbe.ch:spidersp:030239,Thomisidae,Cymbacha,simplex,,Simon,1895,0,"Sri Lanka",,VALID
47229,40605,urn:lsid:nmbe.ch:spidersp:030240,Thomisidae,Cymbacha,striatipes,,"L. Koch",1876,0,"Australia (Queensland)",,VALID
47230,40606,urn:lsid:nmbe.ch:spidersp:030241,Thomisidae,Cymbachina,albobrunnea,,Urquhart,1893,1,"New Zealand",,VALID
47231,40607,urn:lsid:nmbe.ch:spidersp:030242,Thomisidae,Cynathea,bicolor,,Simon,1895,0,"Senegal, Nigeria, Gabon, Angola, Malawi, Zimbabwe, Mozambique, South Africa",,VALID
47232,40608,urn:lsid:nmbe.ch:spidersp:030243,Thomisidae,Cynathea,mechowi,,Karsch,1881,1,Angola,,VALID
47233,40609,urn:lsid:nmbe.ch:spidersp:030244,Thomisidae,Cynathea,obliterata,,Simon,1895,0,Gabon,,VALID
47234,40610,urn:lsid:nmbe.ch:spidersp:030247,Thomisidae,Cyriogonus,fuscitarsis,,Strand,1908,0,Madagascar,,VALID
47235,40611,urn:lsid:nmbe.ch:spidersp:030248,Thomisidae,Cyriogonus,lactifer,,Simon,1886,0,Madagascar,,VALID
47236,40612,urn:lsid:nmbe.ch:spidersp:030245,Thomisidae,Cyriogonus,rutenbergi,,Karsch,1881,1,Madagascar,,VALID
47237,40613,urn:lsid:nmbe.ch:spidersp:030249,Thomisidae,Cyriogonus,simoni,,Lenz,1891,0,Madagascar,,VALID
47238,40614,urn:lsid:nmbe.ch:spidersp:030250,Thomisidae,Cyriogonus,triquetrus,,Simon,1886,0,Madagascar,,VALID
47239,40615,urn:lsid:nmbe.ch:spidersp:030246,Thomisidae,Cyriogonus,vinsoni,,Thorell,1875,1,Madagascar,,VALID
47240,40616,urn:lsid:nmbe.ch:spidersp:030251,Thomisidae,Deltoclita,bioculata,,Mello-Leitão,1929,0,Brazil,,VALID
47241,40617,urn:lsid:nmbe.ch:spidersp:030252,Thomisidae,Deltoclita,rubra,,Mello-Leitão,1943,0,Brazil,,VALID
47242,40618,urn:lsid:nmbe.ch:spidersp:030253,Thomisidae,Deltoclita,rubripes,,Keyserling,1880,1,"Peru, Brazil",,VALID
47243,40619,urn:lsid:nmbe.ch:spidersp:030622,Thomisidae,Demogenes,andamanensis,,Tikader,1980,1,"India (Andaman Is.)",,VALID
47244,40620,urn:lsid:nmbe.ch:spidersp:030254,Thomisidae,Demogenes,lugens,,Thorell,1881,1,"Indonesia (New Guinea)",,VALID
47245,40621,urn:lsid:nmbe.ch:spidersp:030256,Thomisidae,Diaea,albicincta,,Pavesi,1883,0,"Ethiopia, Tanzania, South Africa",,VALID
47246,40622,urn:lsid:nmbe.ch:spidersp:030257,Thomisidae,Diaea,albolimbata,,"L. Koch",1875,0,"New Zealand",,VALID
47247,40623,urn:lsid:nmbe.ch:spidersp:030258,Thomisidae,Diaea,ambara,,Urquhart,1885,1,"New Zealand",,VALID
47248,40624,urn:lsid:nmbe.ch:spidersp:030259,Thomisidae,Diaea,bengalensis,,"Biswas & Mazumder",1981,0,India,,VALID
47249,40625,urn:lsid:nmbe.ch:spidersp:030260,Thomisidae,Diaea,bipunctata,,Rainbow,1902,0,Vanuatu,,VALID
47250,40626,urn:lsid:nmbe.ch:spidersp:030262,Thomisidae,Australomisidia,blanda,,"L. Koch",1875,1,Australia,47284,SYNONYM
47251,40627,urn:lsid:nmbe.ch:spidersp:030263,Thomisidae,Cetratus,caecutiens,,"L. Koch",1876,1,"Australia (Queensland)",,VALID
47252,40628,urn:lsid:nmbe.ch:spidersp:030264,Thomisidae,Diaea,carangali,,"Barrion & Litsinger",1995,0,Philippines,,VALID
47253,40629,urn:lsid:nmbe.ch:spidersp:030266,Thomisidae,Cetratus,circumlitus,,"L. Koch",1876,1,"Australia (New South Wales)",,VALID
47254,40630,urn:lsid:nmbe.ch:spidersp:030269,Thomisidae,Australomisidia,cruentata,,"L. Koch",1874,1,"Australia (Queensland, South Australia, New South Wales, Victoria)",,VALID
47255,40631,urn:lsid:nmbe.ch:spidersp:030270,Thomisidae,Tharrhalea,decempunctata,,Kulczyński,1911,1,"New Guinea",47278,SYNONYM
47256,40632,urn:lsid:nmbe.ch:spidersp:030271,Thomisidae,Diaea,delata,,Karsch,1880,0,Angola,,VALID
47257,40633,urn:lsid:nmbe.ch:spidersp:030272,Thomisidae,Boomerangiana,dimidiata,,"L. Koch",1867,1,"Australia (Queensland)",,VALID
47258,40634,urn:lsid:nmbe.ch:spidersp:030273,Thomisidae,Diaea,doleschalli,,Hogg,1915,0,"Indonesia (New Guinea)",,VALID
47259,40635,urn:lsid:nmbe.ch:spidersp:030274,Thomisidae,Diaea,dorsata,,Fabricius,1777,1,"Europe, Turkey, Caucasus, Russia (Europe to Middle Siberia), Iran",,VALID
47260,40636,urn:lsid:nmbe.ch:spidersp:030275,Thomisidae,Australomisidia,ergandros,,Evans,1995,1,"Australia (New South Wales, Australian Capital Territory, Victoria, Tasmania)",,VALID
47261,40637,urn:lsid:nmbe.ch:spidersp:030276,Thomisidae,Tharrhalea,evanida,,"L. Koch",1867,1,"Indonesia (New Guinea), Australia (Northern Territory, Queensland, New South Wales)",,VALID
47262,40638,urn:lsid:nmbe.ch:spidersp:030279,Thomisidae,Diaea,giltayi,,Roewer,1938,0,"Indonesia (New Guinea)",,VALID
47263,40639,urn:lsid:nmbe.ch:spidersp:030280,Thomisidae,Diaea,graphica,,Simon,1882,0,Yemen,,VALID
47264,40640,urn:lsid:nmbe.ch:spidersp:030281,Thomisidae,Diaea,gyoja,,Ono,1985,0,"Russia (Far East), Japan",,VALID
47265,40641,urn:lsid:nmbe.ch:spidersp:030282,Thomisidae,Tharrhalea,haematodactyla,,"L. Koch",1875,1,Queensland,47261,SYNONYM
47266,40642,urn:lsid:nmbe.ch:spidersp:030284,Thomisidae,Diaea,implicata,,Jézéquel,1966,0,"Ivory Coast",,VALID
47267,40643,urn:lsid:nmbe.ch:spidersp:030285,Thomisidae,Australomisidia,inornata,,"L. Koch",1876,1,"Australia (Queensland, New South Wales)",,VALID
47268,40644,urn:lsid:nmbe.ch:spidersp:030286,Thomisidae,Runcinia,insecta,,"L. Koch",1875,1,"Africa, Asia. Introduced to Australia",,VALID
47269,40645,urn:lsid:nmbe.ch:spidersp:030287,Thomisidae,Diaea,insignis,,Thorell,1877,0,"Indonesia (Sulawesi)",,VALID
47270,40646,urn:lsid:nmbe.ch:spidersp:030289,Thomisidae,Mastira,jucunda,,Thorell,1881,1,"Australia (Queensland)",47566,SYNONYM
47271,40647,urn:lsid:nmbe.ch:spidersp:041818,Thomisidae,Australomisidia,kangarooblaszaki,,Szymkowiak,2008,1,"Australia (South Australia, New South Wales)",,VALID
47272,40648,urn:lsid:nmbe.ch:spidersp:030290,Thomisidae,Diaea,limbata,,Kulczyński,1911,0,"Indonesia (New Guinea)",,VALID
47273,40649,urn:lsid:nmbe.ch:spidersp:030291,Thomisidae,Diaea,livens,,Simon,1876,0,"Southern and Central Europe, Turkey, Caucasus, Iran. Introduced to USA",,VALID
47274,40650,urn:lsid:nmbe.ch:spidersp:030292,Thomisidae,Diaea,longisetosa,,Roewer,1961,0,"Senegal, South Africa",,VALID
47275,40651,urn:lsid:nmbe.ch:spidersp:040715,Thomisidae,Diaea,mikhailovi,,"Zhang, Song & Zhu",2004,0,China,,VALID
47277,40653,urn:lsid:nmbe.ch:spidersp:030295,Thomisidae,Zygometis,multimaculata,,Rainbow,1904,1,"Australia (Western Australia)",47318,SYNONYM
47278,40654,urn:lsid:nmbe.ch:spidersp:030296,Thomisidae,Tharrhalea,multopunctata,,"L. Koch",1874,1,"Indonesia (New Guinea), Australia (Western Australia, South Australia, Queensland, New South Wales, Victoria)",,VALID
47279,40655,urn:lsid:nmbe.ch:spidersp:030297,Thomisidae,Diaea,mutabilis,,Kulczyński,1901,0,Ethiopia,,VALID
47280,40656,urn:lsid:nmbe.ch:spidersp:030298,Thomisidae,Diaea,nakajimai,,Ono,1993,0,Madagascar,,VALID
47281,40657,urn:lsid:nmbe.ch:spidersp:030300,Thomisidae,Diaea,ocellata,,Rainbow,1898,0,"Papua New Guinea",,VALID
47283,40659,urn:lsid:nmbe.ch:spidersp:030302,Thomisidae,Diaea,papuana,,Kulczyński,1911,0,"Indonesia (New Guinea)",,VALID
47284,40660,urn:lsid:nmbe.ch:spidersp:030303,Thomisidae,Australomisidia,pilula,,"L. Koch",1867,1,"Australia (Queensland, South Australia, New South Wales, Victoria, Tasmania)",,VALID
47285,40661,urn:lsid:nmbe.ch:spidersp:030304,Thomisidae,Diaea,placata,,"O. Pickard-Cambridge",1899,0,"Sri Lanka",,VALID
47287,40663,urn:lsid:nmbe.ch:spidersp:030306,Thomisidae,Diaea,pougneti,,Simon,1886,0,India,,VALID
47288,40664,urn:lsid:nmbe.ch:spidersp:030307,Thomisidae,Tharrhalea,praetexta,,"L. Koch",1865,1,Samoa,,VALID
47289,40665,urn:lsid:nmbe.ch:spidersp:030308,Thomisidae,Tharrhalea,prasina,,"L. Koch",1876,1,"Australia (Queensland, New South Wales)",,VALID
47290,40666,urn:lsid:nmbe.ch:spidersp:030309,Thomisidae,Diaea,proclivis,,Simon,1903,0,"Equatorial Guinea",,VALID
47291,40667,urn:lsid:nmbe.ch:spidersp:030310,Thomisidae,Tharrhalea,pulleinei,,Rainbow,1915,1,"Australia (South Australia, New South Wales)",,VALID
47292,40668,urn:lsid:nmbe.ch:spidersp:030311,Thomisidae,Diaea,puncta,,Karsch,1884,0,"Sub-Saharan Africa",,VALID
47293,40669,urn:lsid:nmbe.ch:spidersp:030312,Thomisidae,Tharrhalea,punctata,,"L. Koch",1875,1,"Queensland, New South Wales",47278,SYNONYM
47295,40671,urn:lsid:nmbe.ch:spidersp:030314,Thomisidae,Diaea,rohani,,Fage,1923,0,"Angola, South Africa",,VALID
47296,40672,urn:lsid:nmbe.ch:spidersp:030315,Thomisidae,Australomisidia,rosea,,"L. Koch",1875,1,"Australia (Queensland, New South Wales, Victoria)",,VALID
47297,40673,urn:lsid:nmbe.ch:spidersp:030316,Thomisidae,Cetratus,rubropunctatus,,Rainbow,1920,1,"Australia (Queensland, Lord Howe Is.)",,VALID
47298,40674,urn:lsid:nmbe.ch:spidersp:030317,Thomisidae,Diaea,rufoannulata,,Simon,1880,0,"New Caledonia",,VALID
47299,40675,urn:lsid:nmbe.ch:spidersp:030318,Thomisidae,Diaea,semilutea,,Simon,1903,0,"Equatorial Guinea",,VALID
47300,40676,urn:lsid:nmbe.ch:spidersp:030319,Thomisidae,Diaea,seminola,,Gertsch,1939,0,USA,,VALID
47301,40677,urn:lsid:nmbe.ch:spidersp:030320,Thomisidae,Diaea,septempunctata,,"L. Koch",1874,0,"Tonga, Papua New Guinea?",,VALID
47302,40678,urn:lsid:nmbe.ch:spidersp:030321,Thomisidae,Diaea,shirleyi,,Hogg,1922,0,Vietnam,,VALID
47303,40679,urn:lsid:nmbe.ch:spidersp:041423,Thomisidae,Massuria,simplex,,"Xu, Han & Li",2008,1,China,,VALID
47304,40680,urn:lsid:nmbe.ch:spidersp:030322,Thomisidae,Australomisidia,socialis,,Main,1988,1,"Australia (Western Australia)",,VALID
47305,40681,urn:lsid:nmbe.ch:spidersp:030323,Thomisidae,Diaea,sphaeroides,,Urquhart,1885,1,"New Zealand",,VALID
47306,40682,urn:lsid:nmbe.ch:spidersp:030324,Thomisidae,Diaea,spinosa,,Keyserling,1880,0,Colombia,,VALID
47307,40683,urn:lsid:nmbe.ch:spidersp:030326,Thomisidae,Diaea,subdola,,"O. Pickard-Cambridge",1885,0,"Pakistan, India, China, Russia (Far East), Korea, Japan",,VALID
47308,40684,urn:lsid:nmbe.ch:spidersp:030328,Thomisidae,Diaea,suspiciosa,,"O. Pickard-Cambridge",1885,0,"Central Asia, Mongolia, China, India?",,VALID
47309,40685,urn:lsid:nmbe.ch:spidersp:030329,Thomisidae,Diaea,tadtadtinika,,"Barrion & Litsinger",1995,0,Philippines,,VALID
47310,40686,urn:lsid:nmbe.ch:spidersp:030330,Thomisidae,Diaea,taibeli,,Caporiacco,1949,0,Kenya,,VALID
47311,40687,urn:lsid:nmbe.ch:spidersp:030331,Thomisidae,Cetratus,tenuis,,"L. Koch",1875,1,"Australia (Queensland, New South Wales)",,VALID
47312,40688,urn:lsid:nmbe.ch:spidersp:030332,Thomisidae,Diaea,terrena,,Dyal,1935,0,Pakistan,,VALID
47313,40689,urn:lsid:nmbe.ch:spidersp:030333,Thomisidae,Diaea,tongatabuensis,,Strand,1913,0,Polynesia,,VALID
47314,40690,urn:lsid:nmbe.ch:spidersp:030334,Thomisidae,Zygometis,tristania,,Rainbow,1900,1,"Australia (New South Wales)",47318,SYNONYM
47315,40691,urn:lsid:nmbe.ch:spidersp:030336,Thomisidae,Tharrhalea,variabilis,,"L. Koch",1875,1,"Australia (Queensland, New South Wales)",,VALID
47316,40692,urn:lsid:nmbe.ch:spidersp:030338,Thomisidae,Boomerangiana,velata,,"L. Koch",1876,1,Queensland,47257,SYNONYM
47317,40693,urn:lsid:nmbe.ch:spidersp:030339,Thomisidae,Diaea,viridipes,,Strand,1909,0,"South Africa",,VALID
47318,40694,urn:lsid:nmbe.ch:spidersp:030340,Thomisidae,Zygometis,xanthogaster,,"L. Koch",1875,1,"Thailand to Australia (mainland, Lord Howe Is.)",,VALID
47319,40695,urn:lsid:nmbe.ch:spidersp:030341,Thomisidae,Diaea,zonura,,Thorell,1892,0,"Indonesia (Sumatra, Java)",,VALID
47320,40696,urn:lsid:nmbe.ch:spidersp:030343,Thomisidae,Dietopsa,castaneifrons,,Simon,1895,1,India,,VALID
47321,40697,urn:lsid:nmbe.ch:spidersp:030344,Thomisidae,Dietopsa,parnassia,,Simon,1895,1,India,,VALID
47322,40698,urn:lsid:nmbe.ch:spidersp:030345,Thomisidae,Dimizonops,insularis,,Pocock,1903,0,"Yemen (Socotra)",,VALID
47323,40699,urn:lsid:nmbe.ch:spidersp:030346,Thomisidae,Diplotychus,longulus,,Simon,1903,0,Madagascar,,VALID
47324,40700,urn:lsid:nmbe.ch:spidersp:030347,Thomisidae,Domatha,celeris,,Kulczyński,1911,0,"New Guinea",,VALID
47325,40701,urn:lsid:nmbe.ch:spidersp:030348,Thomisidae,Domatha,vivida,,Simon,1895,0,Philippines,,VALID
47326,40702,urn:lsid:nmbe.ch:spidersp:030673,Thomisidae,Ebelingia,hubeiensis,,"Song & Zhao",1994,1,China,,VALID
47327,40703,urn:lsid:nmbe.ch:spidersp:030521,Thomisidae,Ebelingia,kumadai,,Ono,1985,1,"Russia (Far East), China, Korea, Japan",,VALID
47328,40704,urn:lsid:nmbe.ch:spidersp:030268,Thomisidae,Ebrechtella,concinna,,Thorell,1877,1,"Pakistan to Philippines, Malaysia (Borneo), Indonesia (Sulawesi, New Guinea)",,VALID
47329,40705,urn:lsid:nmbe.ch:spidersp:030664,Thomisidae,Ebelingia,forcipata,,"Song & Zhu",1993,1,China,,VALID
47330,40706,urn:lsid:nmbe.ch:spidersp:030672,Thomisidae,Ebrechtella,hongkong,,"Song, Zhu & Wu",1997,1,China,,VALID
47331,40707,urn:lsid:nmbe.ch:spidersp:031294,Thomisidae,Ebrechtella,margaritacea,,Simon,1909,1,Vietnam,,VALID
47332,40708,urn:lsid:nmbe.ch:spidersp:030710,Thomisidae,Ebrechtella,pseudovatia,,Schenkel,1936,1,"Bhutan, China, Taiwan, Thailand, Philippines, Indonesia (Sulawesi)",,VALID
47333,40709,urn:lsid:nmbe.ch:spidersp:030327,Thomisidae,Ebrechtella,sufflava,,"O. Pickard-Cambridge",1885,1,Pakistan,,VALID
47334,40710,urn:lsid:nmbe.ch:spidersp:030576,Thomisidae,Ebrechtella,timida,,Thorell,1887,1,Myanmar,,VALID
47335,40711,urn:lsid:nmbe.ch:spidersp:030734,Thomisidae,Ebrechtella,tricuspidata,,Fabricius,1775,1,"Europe, Turkey, Caucasus, Russia (Europe to Far East), Kazakhstan, Iran, Central Asia, China, Korea, Japan",,VALID
47336,40712,urn:lsid:nmbe.ch:spidersp:030735,Thomisidae,Ebrechtella,tricuspidata,concolor,Caporiacco,1935,1,"Pakistan (Karakorum)",,VALID
47337,40713,urn:lsid:nmbe.ch:spidersp:030741,Thomisidae,Ebrechtella,xinjiangensis,,"Hu & Wu",1989,1,China,,VALID
47338,40714,urn:lsid:nmbe.ch:spidersp:030742,Thomisidae,Ebrechtella,xinjie,,"Song, Zhu & Wu",1997,1,China,,VALID
47339,40715,urn:lsid:nmbe.ch:spidersp:030350,Thomisidae,Emplesiogonus,scutulatus,,Simon,1903,0,Madagascar,,VALID
47340,40716,urn:lsid:nmbe.ch:spidersp:030351,Thomisidae,Emplesiogonus,striatus,,Simon,1903,0,Madagascar,,VALID
47341,40717,urn:lsid:nmbe.ch:spidersp:030352,Thomisidae,Epicadinus,albimaculatus,,Mello-Leitão,1929,0,Brazil,47347,SYNONYM
47342,40718,urn:lsid:nmbe.ch:spidersp:030353,Thomisidae,Epicadinus,biocellatus,,Mello-Leitão,1929,0,"Brazil, Peru?",,VALID
47343,40719,urn:lsid:nmbe.ch:spidersp:030354,Thomisidae,Epicadinus,gavensis,,Soares,1946,0,Brazil,47347,SYNONYM
47344,40720,urn:lsid:nmbe.ch:spidersp:030355,Thomisidae,Epicadinus,helenae,,Piza,1936,0,Brazil,47351,SYNONYM
47345,40721,urn:lsid:nmbe.ch:spidersp:030356,Thomisidae,Epicadinus,marmoratus,,Mello-Leitão,1947,0,Brazil,47351,SYNONYM
47347,40723,urn:lsid:nmbe.ch:spidersp:030358,Thomisidae,Epicadinus,spinipes,,Blackwall,1862,1,Brazil,,VALID
47348,40724,urn:lsid:nmbe.ch:spidersp:030359,Thomisidae,Epicadinus,trifidus,,"O. Pickard-Cambridge",1893,1,Mexico,47349,SYNONYM
47349,40725,urn:lsid:nmbe.ch:spidersp:030360,Thomisidae,Epicadinus,trispinosus,,Taczanowski,1872,1,"Mexico, Panama, Ecuador, Peru, Bolivia, Trinidad and Tobago, French Guiana, Brazil",,VALID
47350,40726,urn:lsid:nmbe.ch:spidersp:030361,Thomisidae,Epicadus,tuberculatus,,Petrunkevitch,1910,1,"Panama, Ecuador, Peru, Brazil",,VALID
47351,40727,urn:lsid:nmbe.ch:spidersp:030362,Thomisidae,Epicadinus,villosus,,Mello-Leitão,1929,0,"Brazil, Paraguay, Uruguay, Argentina",,VALID
47352,40728,urn:lsid:nmbe.ch:spidersp:030363,Thomisidae,Epicadus,granulatus,,Banks,1909,0,"Costa Rica, Peru, Brazil ",,VALID
47353,40729,urn:lsid:nmbe.ch:spidersp:030364,Thomisidae,Epicadus,heterogaster,,Guérin,1829,1,"Costa Rica, Panama, Colombia, Venezuela, Guyana, Ecuador, Peru, Bolivia, Brazil, Paraguay, Argentina",,VALID
47354,40730,urn:lsid:nmbe.ch:spidersp:030365,Thomisidae,Epicadus,heterogaster,scholagriculae,Piza,1933,0,Brazil,47353,SYNONYM
47355,40731,urn:lsid:nmbe.ch:spidersp:030367,Thomisidae,Epicadus,nigronotatus,,Mello-Leitão,1940,0,Brazil,48883,SYNONYM
47356,40732,urn:lsid:nmbe.ch:spidersp:030368,Thomisidae,Epicadus,pallidus,,Mello-Leitão,1929,0,Brazil,47358,SYNONYM
47357,40733,urn:lsid:nmbe.ch:spidersp:030369,Thomisidae,Epicadus,planus,,Mello-Leitão,1932,0,"Mexico, Panama, Bolivia, Brazil",48883,SYNONYM
47358,40734,urn:lsid:nmbe.ch:spidersp:030370,Thomisidae,Epicadus,rubripes,,Mello-Leitão,1924,0,Brazil,,VALID
47359,40735,urn:lsid:nmbe.ch:spidersp:031017,Thomisidae,Epidius,bazarus,,Tikader,1970,1,"China, India",48079,SYNONYM
47360,40736,urn:lsid:nmbe.ch:spidersp:030371,Thomisidae,Epidius,binotatus,,Simon,1897,0,"Sierra Leone, Ivory Coast, Gabon, DR Congo",,VALID
47361,40737,urn:lsid:nmbe.ch:spidersp:030372,Thomisidae,Epidius,binotatus,guineensis,Millot,1942,0,Guinea,,VALID
47362,40738,urn:lsid:nmbe.ch:spidersp:030375,Thomisidae,Epidius,denisi,,Lessert,1943,0,"DR Congo",,VALID
47363,40739,urn:lsid:nmbe.ch:spidersp:030230,Thomisidae,Epidius,gongi,,"Song & Kim",1992,1,China,,VALID
47364,40740,urn:lsid:nmbe.ch:spidersp:030376,Thomisidae,Epidius,longipalpis,,Thorell,1877,0,"India, Sri Lanka, Indonesia (Java, Sumatra, Seram, Sulawesi)",,VALID
47365,40741,urn:lsid:nmbe.ch:spidersp:030377,Thomisidae,Epidius,lyriger,,Simon,1897,0,Philippines,,VALID
47366,40742,urn:lsid:nmbe.ch:spidersp:030378,Thomisidae,Epidius,pallidus,,Thorell,1890,1,"Indonesia (Sumatra)",,VALID
47367,40743,urn:lsid:nmbe.ch:spidersp:030379,Thomisidae,Epidius,parvati,,Benjamin,2000,0,"Sri Lanka, India",,VALID
47368,40744,urn:lsid:nmbe.ch:spidersp:030380,Thomisidae,Epidius,rubropictus,,Simon,1909,0,"China, Vietnam",,VALID
47369,40745,urn:lsid:nmbe.ch:spidersp:030232,Thomisidae,Epidius,typicus,,"Bösenberg & Strand",1906,1,Japan,,VALID
47370,40746,urn:lsid:nmbe.ch:spidersp:030381,Thomisidae,Uraarachne,argentinus,,Mello-Leitão,1931,1,Argentina,48053,SYNONYM
47371,40747,urn:lsid:nmbe.ch:spidersp:030382,Thomisidae,Erissoides,striatus,,Mello-Leitão,1929,0,Brazil,,VALID
47372,40748,urn:lsid:nmbe.ch:spidersp:030383,Thomisidae,Erissoides,vittatus,,Mello-Leitão,1949,0,Brazil,,VALID
47373,40749,urn:lsid:nmbe.ch:spidersp:030384,Thomisidae,Erissus,angulosus,,Simon,1895,0,Brazil,,VALID
47374,40750,urn:lsid:nmbe.ch:spidersp:030385,Thomisidae,Erissus,bateae,,Soares,1941,0,Brazil,,VALID
47375,40751,urn:lsid:nmbe.ch:spidersp:030386,Thomisidae,Erissus,bilineatus,,Mello-Leitão,1929,0,Brazil,,VALID
47376,40752,urn:lsid:nmbe.ch:spidersp:030387,Thomisidae,Erissus,fuscus,,Simon,1929,0,"Peru, Brazil",,VALID
47377,40753,urn:lsid:nmbe.ch:spidersp:031179,Thomisidae,Erissus,mirabilis,,Soares,1942,1,Brazil,,VALID
47378,40754,urn:lsid:nmbe.ch:spidersp:030388,Thomisidae,Erissus,roseus,,Mello-Leitão,1943,0,Brazil,,VALID
47379,40755,urn:lsid:nmbe.ch:spidersp:031180,Thomisidae,Erissus,sanctaeleopoldinae,,"B. A. M. Soares & H. E. M. Soares",1946,1,Brazil,,VALID
47380,40756,urn:lsid:nmbe.ch:spidersp:030389,Thomisidae,Erissus,spinosissimus,,Mello-Leitão,1929,0,Brazil,,VALID
47381,40757,urn:lsid:nmbe.ch:spidersp:030390,Thomisidae,Erissus,truncatifrons,,Simon,1895,0,"Venezuela, Brazil",,VALID
47382,40758,urn:lsid:nmbe.ch:spidersp:030391,Thomisidae,Erissus,validus,,Simon,1895,0,"Peru, Brazil",,VALID
47383,40759,urn:lsid:nmbe.ch:spidersp:030392,Thomisidae,Felsina,granulum,,Simon,1895,0,"Senegal, Sierra Leone, Cameroon",,VALID
47384,40760,urn:lsid:nmbe.ch:spidersp:030393,Thomisidae,Firmicus,abnormis,,Lessert,1923,1,"South Africa",,VALID
47385,40761,urn:lsid:nmbe.ch:spidersp:030394,Thomisidae,Firmicus,arushae,,Caporiacco,1947,0,Tanzania,,VALID
47386,40762,urn:lsid:nmbe.ch:spidersp:030395,Thomisidae,Firmicus,aurantipes,,Jézéquel,1966,0,"Ivory Coast",,VALID
47387,40763,urn:lsid:nmbe.ch:spidersp:030396,Thomisidae,Firmicus,biguttatus,,Caporiacco,1940,0,Ethiopia,,VALID
47388,40764,urn:lsid:nmbe.ch:spidersp:030397,Thomisidae,Firmicus,bimaculatus,,Simon,1886,1,Madagascar,,VALID
47389,40765,urn:lsid:nmbe.ch:spidersp:030398,Thomisidae,Firmicus,bipunctatus,,Caporiacco,1941,0,"Ethiopia, Sudan, Cameroon, Congo, Angola, Mozambique, South Africa",,VALID
47390,40766,urn:lsid:nmbe.ch:spidersp:030399,Thomisidae,Firmicus,bivittatus,,Simon,1895,0,"Spain, France, Algeria",,VALID
